student_id,age,gender,study_hours,attendance,previous_grade,parent_education,internet_access,family_support,extra_curricular,sleep_hours,tutoring,final_grade,performance_category
459,16,F,3.2350039491147378,82.1409457400087,57.70434095585856,phd,0,0,0,7.109912334575098,1,74.9151832625827,Good
460,17,F,8.343033659547675,90.4930093680293,57.93142811554185,bachelor,1,1,1,7.524086747458168,1,100.0,Excellent
461,21,M,6.292988060107362,97.36976247932233,46.423430713251165,high_school,1,1,1,5.0452640504283455,1,100.0,Excellent
462,15,M,1.988562777752959,66.86700705085117,66.40348279056393,master,1,0,1,9.777349805068226,1,86.00181372965686,Excellent
463,24,M,0.6461667984408614,86.24905849620262,83.78271438984532,master,1,0,1,5.053478665807698,0,82.93825099425361,Good
464,22,F,0.42633209287032736,76.94065045198096,96.4132483342771,master,1,0,1,5.065347518279337,0,76.65807768417797,Good
465,24,M,3.7140856765014076,53.031446303323406,76.22781951574576,high_school,0,1,1,9.49100282784733,1,89.73281559298881,Excellent
466,24,F,2.658511366543135,84.49998686544717,91.78813226414434,phd,1,1,0,6.791232598730026,0,100.0,Excellent
467,24,F,6.46090123462508,84.50482791189216,89.34967895741363,bachelor,1,1,1,4.379129675647097,1,100.0,Excellent
468,16,M,4.993338349786183,96.53034024232684,50.400583178516854,master,0,0,0,7.589124999631172,1,94.85154182688319,Excellent
469,17,M,2.660192780053807,74.86562230844862,69.14904573475789,high_school,1,0,1,7.610958091798287,0,81.97104117714368,Good
470,23,F,1.4923777795017612,61.51254603552573,47.01541213152349,high_school,1,1,1,4.387004552119371,0,65.05962555978337,Average
471,21,M,1.271997626874496,52.22819117243396,80.9291896936981,bachelor,0,0,0,9.835134973801972,1,80.63342432549256,Good
472,18,F,8.646603921404177,70.78210933429528,96.99398009476457,master,0,0,1,7.264179791767454,0,100.0,Excellent
473,24,M,2.4347796840486726,65.0958350038751,48.22536748472539,high_school,0,1,1,7.3587743330785855,1,70.1736702990583,Good
474,19,M,6.5171064791096835,88.05441530119379,84.03298784815249,bachelor,1,1,0,7.120692487014367,0,100.0,Excellent
475,16,F,8.106859279862663,67.71338824205233,77.93428905207165,phd,0,0,1,7.66439067786772,0,100.0,Excellent
476,22,M,6.140813111847361,97.4535598157422,75.01630222048598,phd,0,1,0,5.58579851664253,0,100.0,Excellent
477,18,F,8.595652316469458,98.11551014938921,63.40721408130035,phd,0,0,1,5.723448087849045,0,100.0,Excellent
478,23,M,3.923937215284745,81.0454295108854,61.30789886522875,master,1,1,1,7.068034538776796,0,88.59554337253172,Excellent
479,19,F,9.562221906489484,96.43301435074414,42.71495134113327,bachelor,0,1,0,8.840115128581477,1,100.0,Excellent
480,23,F,1.3314500417809694,88.04271722572477,53.07452249512081,bachelor,1,1,1,4.299187458965073,0,65.54861906478006,Average
481,18,M,1.021495296575381,77.34298204875631,40.91061293720961,high_school,1,0,0,7.620425273321476,0,51.39151782973576,Average
482,24,F,6.586921462074436,59.01539677113891,74.88502633492124,high_school,0,0,0,8.840668855037883,1,100.0,Excellent
483,19,M,9.428311414132617,72.92989717569199,46.35119415267453,high_school,1,1,0,4.9415036322233625,1,100.0,Excellent
484,23,M,8.08883461636328,78.04372316813088,92.38116364178296,bachelor,1,1,1,4.090135251883398,1,100.0,Excellent
485,22,M,0.7641685943805143,93.1980790367505,71.38858124182991,high_school,0,1,1,5.876279770848749,0,79.57878568879026,Good
486,17,F,2.7936771393471638,74.06666882678324,81.9813945435225,bachelor,1,0,0,7.528862240377589,0,95.07990201065275,Excellent
487,15,F,9.303188848378237,94.88373363389783,64.65142551042979,bachelor,0,1,1,4.829699040428486,1,100.0,Excellent
488,17,M,2.5305843280078455,83.71744895117345,73.63478854006291,phd,1,1,1,6.556734225834913,1,91.42294484499543,Excellent
489,18,M,7.8117042378691925,56.84995315268357,96.55955061799783,high_school,1,1,1,7.313928984245668,1,100.0,Excellent
490,16,F,8.251321959287038,99.74906846625464,44.96404237742024,phd,0,1,0,7.5932985685439025,1,100.0,Excellent
491,15,M,4.954521034609818,76.36163303769564,55.23626631542177,master,0,0,1,5.646470326002251,0,83.881522004673,Good
492,21,M,3.863489098483155,69.59291482045394,86.79929961463266,master,1,0,0,6.400177815917749,0,85.01853548543333,Excellent
493,22,F,4.501244324197597,82.95568822347633,45.92423241295995,master,1,1,1,8.670035374405352,0,85.73730115987462,Excellent
494,21,M,2.2696469436536413,55.44466569905195,44.53966623424665,bachelor,0,0,1,9.647288164724113,0,61.13577149459668,Average
495,19,F,8.893909161288443,81.82693233766771,61.692483925242314,bachelor,1,0,0,9.171281986709543,0,100.0,Excellent
496,15,M,4.506196567297579,74.91180002496364,45.53007750834594,bachelor,1,0,1,7.385701010400592,1,85.47550658290034,Excellent
497,21,F,8.824594404560997,70.33370349992916,75.10470653237218,high_school,1,1,0,6.461756817663679,0,100.0,Excellent
498,21,M,1.056934799062741,97.65100105894496,53.57651504899599,phd,1,0,1,5.99773968622851,1,81.02260848694513,Good
499,23,M,9.882752710001313,76.12698583660266,93.74187779196234,bachelor,0,0,0,4.749739396504109,1,100.0,Excellent
500,17,F,4.432730874436182,60.95587397349692,87.0100048507154,phd,0,0,1,4.639307483296678,1,91.70036242310259,Excellent
501,23,M,0.47830820394105467,72.94817396886494,81.98231236596857,phd,0,1,1,8.130145749481947,0,74.288174514956,Good
502,15,F,0.38021848237454914,95.96937022863364,77.01664164307012,phd,0,1,1,5.558766497026962,1,81.98199560686461,Good
503,15,M,7.462072574818386,58.80477356652973,91.8079438204878,high_school,0,0,0,5.527970118594681,0,100.0,Excellent
504,18,F,6.5903553420368075,60.697851934411844,53.38372369256541,high_school,0,0,0,9.989170326866713,1,100.0,Excellent
505,23,F,8.021305581275875,50.65147838785419,92.38653056585366,master,1,1,0,5.127555747242773,0,100.0,Excellent
506,20,F,1.0536753395280596,50.70950246978836,87.36953790544314,master,0,1,1,4.888358556932978,1,80.20637814702111,Good
507,17,F,0.3557086703554835,91.46958134792563,84.88964958326113,phd,1,0,0,4.592111366559523,0,79.56607210288496,Good
508,15,M,5.085792894475785,86.6061303421478,73.67534068449544,master,1,0,0,7.478832071000777,1,100.0,Excellent
509,18,M,3.8759523148276953,67.75205282259792,54.774649658236,phd,1,1,0,7.767182956012609,1,87.63703125793779,Excellent
510,23,F,4.619469366709557,84.91555786137863,65.41287495951377,high_school,0,1,0,6.191367557541292,1,90.96335418990762,Excellent
511,17,F,9.91588408870274,69.76029631549851,87.61423927232809,high_school,1,0,0,7.212480013068807,1,100.0,Excellent
512,23,F,9.707499576706702,97.64483979989137,41.906709061439464,high_school,0,1,0,8.730397185669474,0,100.0,Excellent
513,21,M,9.423153896731929,98.35263407130174,86.92304615582549,bachelor,1,0,0,8.90862500993049,0,100.0,Excellent
514,18,M,7.838426767676738,69.63968879046718,54.40424442925399,phd,1,0,0,9.74747245429389,0,100.0,Excellent
515,17,M,3.548413602568904,92.7110953170434,48.65855204329618,high_school,0,0,0,8.945607915537247,1,88.19304064706574,Excellent
516,24,M,4.121309302627716,88.6544520848733,46.942079090818126,phd,1,1,0,7.3890486203045596,1,100.0,Excellent
517,19,F,5.4961604371892445,65.49999685858947,41.635000717048904,master,1,0,1,5.077941795021076,1,80.3008606994941,Good
518,19,F,8.305344564048399,61.6019914450553,71.41518911328717,master,1,0,1,4.598581346217054,1,100.0,Excellent
519,17,F,0.6871283251826776,72.91173251964169,53.09559236162377,high_school,1,1,0,4.327071339465155,1,66.06307492614201,Average
520,23,M,4.242968858848881,89.06744203072031,99.3659059467779,phd,0,1,1,7.999154990712302,1,98.37238869572005,Excellent
521,18,M,0.8261766345926869,98.00838923643727,74.46620535233234,high_school,1,0,1,8.84521753238796,0,85.04295303526125,Excellent
522,19,M,5.146575865735116,88.17895344332862,48.273116161360626,master,1,0,0,7.052103704104474,0,85.91753395483467,Excellent
523,18,F,8.989008240062354,92.7603492509185,81.32575244868192,high_school,0,1,0,4.32828504900184,0,100.0,Excellent
524,19,F,7.8248492456393794,80.15321530852583,93.86461399058352,phd,1,1,0,7.212823447548029,0,100.0,Excellent
525,21,M,2.2784241754310997,91.7703915421063,84.71076972217686,master,1,1,1,9.614495569147302,0,100.0,Excellent
526,23,F,9.759908495987924,89.22104290017089,44.58639166236686,bachelor,1,0,0,7.585679145594763,0,100.0,Excellent
527,21,M,6.673503980464284,68.84927709631401,93.75305087155957,master,1,0,1,8.856564930776889,0,100.0,Excellent
528,19,M,0.10427699397403067,77.59951510603605,87.63576315159789,bachelor,0,0,0,8.800915890350502,0,79.96084480707087,Good
529,24,F,2.554134846852195,90.23765609948475,49.49823400633686,high_school,1,1,1,9.592774598683917,1,86.78152121660337,Excellent
530,24,M,2.607132999199165,52.30283670949782,43.107153323969015,high_school,0,0,1,8.62137259389924,1,58.01985757268479,Average
531,21,F,0.6925430628585993,90.4039641177915,73.4386345188585,phd,1,1,0,8.486203084078538,1,89.71692130996334,Excellent
532,24,M,9.59826518075929,58.89440620245117,49.36214868039862,bachelor,1,0,0,5.404615989823844,1,100.0,Excellent
533,19,F,4.782552945759237,75.73418085607194,90.07545715571632,high_school,1,1,1,4.3595509319264885,1,100.0,Excellent
534,17,F,8.95814597371882,90.41377197779688,61.50007940030042,bachelor,0,0,1,7.1055967903228465,1,100.0,Excellent
535,21,F,3.2221550344462835,62.69105390783474,94.77354668419451,high_school,1,0,0,4.746605247680531,1,97.57394723036458,Excellent
536,16,M,1.2523357043282712,62.29037196530765,73.94129032846035,master,1,1,0,9.773175257667948,0,87.48174295377827,Excellent
537,23,M,4.743361099062139,70.13821992311259,50.96034305438009,high_school,0,1,1,5.739548575798171,0,77.96693320694754,Good
538,24,F,1.1395663471431716,94.73213987888172,48.375932041588,phd,0,0,0,9.117665220305758,1,76.94078559831244,Good
539,24,F,4.860155029775399,50.022139071860394,74.58834625346523,master,0,1,1,6.325747751214756,0,86.24655198743292,Excellent
540,15,M,9.202971812194077,95.06915483209676,85.71301671174663,phd,0,1,0,5.939165499144265,0,100.0,Excellent
541,20,M,5.207681418342127,57.69035123208039,86.89033886453092,master,1,0,0,9.610951434259727,0,100.0,Excellent
542,21,M,6.1649972689508346,99.5043188033741,56.54544426647688,bachelor,1,1,0,6.179935432517344,0,100.0,Excellent
543,22,F,1.566384369738083,97.7423496519234,52.25480553473005,phd,1,0,1,6.3417274519788185,0,73.23860940709211,Good
544,24,M,0.43735625879969486,74.73375947956417,41.005378269542945,high_school,1,0,0,4.636550677677455,1,46.32445551416404,Poor
545,23,M,1.1080796217980704,75.63601239063141,80.75194907207016,bachelor,0,1,1,8.022679991695057,0,75.5858220265294,Good
546,16,F,5.985315756843656,74.07746701379271,44.59409550601234,high_school,1,1,0,5.733036486865081,1,86.87644052047403,Excellent
547,24,M,0.9501169899230466,81.77218228297613,65.24567210595555,master,1,0,1,7.513625007037043,1,79.2057777346322,Good
548,16,M,3.759928899413114,54.53608511174655,76.10092984109777,master,1,0,1,7.548110224319257,1,83.42861616335338,Good
549,19,M,5.50091940458156,51.63089741707832,96.22653669518061,high_school,1,0,0,8.315198173574602,0,100.0,Excellent
550,19,F,3.8865279862984705,52.88514642079494,58.708128217346115,high_school,0,0,1,8.471448917034648,1,85.26652101980876,Excellent
551,20,F,1.6368380146530148,72.21826746207572,54.986329746791185,bachelor,1,0,1,7.086714606409236,1,74.86184763048215,Good
552,17,F,2.737913075141065,63.77739696097417,79.2496092571659,high_school,1,0,1,5.985951685620418,1,80.57444295678607,Good
553,22,F,9.28317532848577,81.10197811854968,77.1543419232149,phd,1,1,1,9.024705369008403,1,100.0,Excellent
554,15,F,6.759822755863554,99.62211446873894,59.92658699848747,phd,0,1,0,5.8591938964509085,0,100.0,Excellent
555,20,F,4.960478386798865,69.3161586538233,95.6861101305872,high_school,0,1,0,7.045054566815988,1,100.0,Excellent
556,18,F,0.12714889986893518,78.69206270522567,90.69173964937796,phd,1,0,0,6.407515499222368,1,75.30469670292118,Good
557,15,M,9.924154004894701,70.78019479536678,53.43895275190487,high_school,1,1,1,9.13047031581813,1,100.0,Excellent
558,21,M,6.7145493489464325,92.36358338609297,54.34855272607139,bachelor,1,0,1,6.591511186874973,1,96.70658302573882,Excellent
559,23,F,3.169224773449449,95.11182017311191,70.73802081322484,phd,0,0,0,6.316595133024906,0,79.62317124176896,Good
560,18,M,8.792686599978381,93.867780610263,86.41432610384322,phd,1,1,0,8.138942157385824,1,100.0,Excellent
561,18,M,2.584316202918181,98.71861193396288,42.64242276330786,high_school,1,0,1,7.614646659168656,1,81.0399556425906,Good
562,20,F,5.440165791827516,51.37595925702077,81.6001092240824,phd,1,0,0,4.643481000975076,1,89.34727224840388,Excellent
563,17,M,6.360707637298251,91.99080810727655,78.89415384292582,master,0,0,0,7.0490128380637795,1,100.0,Excellent
564,20,M,2.2106337145372845,87.58860865195467,53.8888057547793,bachelor,1,0,1,8.412870329999485,1,87.36147972562165,Excellent
565,21,M,9.78397278800596,61.43472047001824,80.88118079448093,bachelor,1,0,0,9.952448587548137,1,100.0,Excellent
566,24,M,7.481919059789975,97.81600466937638,96.41099147512496,phd,0,0,1,7.774881003821915,0,100.0,Excellent
567,24,M,5.578132255110699,57.408896411497274,42.80715069830611,phd,0,1,0,6.221758398647907,1,84.20988088793112,Good
568,17,F,1.8059459817530088,83.97749635669541,59.179123317523754,master,1,0,1,5.3569095988127104,0,76.24976363056045,Good
569,21,F,0.5385820699802613,61.24451084079563,66.29060299998132,master,0,0,1,9.236981404919922,0,63.20409749231952,Average
570,17,F,3.2005983252098344,71.56903243870373,93.95562153548138,phd,1,0,1,8.887391272681016,1,100.0,Excellent
571,16,M,7.531873359134028,85.95799484722845,97.7356867965494,phd,0,0,1,5.40353692467631,0,100.0,Excellent
572,24,F,2.6933129830202507,78.16623210165233,66.64691478977994,master,0,1,1,5.203792540879441,1,85.31771890594094,Excellent
573,18,M,5.395562204955051,71.37509156640559,85.00170472853148,high_school,1,1,0,8.290820660867054,0,100.0,Excellent
574,22,M,7.279471767307432,66.31692154659936,71.89966142586897,master,1,0,0,5.889712371512557,1,100.0,Excellent
575,23,M,1.0794371464646435,91.98298278543952,72.2669760844826,high_school,1,0,0,5.838392790171747,0,74.15495011029302,Good
576,21,M,6.852980161158734,57.19071751574069,56.685970903981385,bachelor,0,0,1,4.913741482405932,0,92.9259929714394,Excellent
577,15,F,0.918708877100447,71.50514382649,53.01737475183277,bachelor,1,1,0,5.583853118258979,1,67.07622334688887,Average
578,17,F,9.651297421269966,95.18787858875712,57.28032075544247,master,1,1,1,6.565045345555897,0,100.0,Excellent
579,23,M,4.883941300649396,92.29247752299838,73.37968043542476,high_school,1,1,1,8.397030023634493,0,100.0,Excellent
580,15,F,1.5067610770987738,70.04708812365233,41.74931116132534,master,1,1,0,6.017848566482499,0,61.137804852907294,Average
581,23,M,3.423836360335465,88.15541818006542,94.43493666138434,master,1,0,1,5.971626036879056,0,93.23103372761031,Excellent
582,22,F,4.134164492952614,91.15804153544296,49.377022572986576,high_school,0,1,0,5.709479515314615,0,79.04372254779985,Good
583,15,F,7.581850110765373,94.44437120018148,53.205320612283195,master,1,1,1,6.869702005066258,1,100.0,Excellent
584,20,M,7.434237860766093,77.2252884524614,71.09657058685877,bachelor,1,0,1,5.083820187647892,0,100.0,Excellent
585,19,F,6.11940505337331,60.22304430273559,82.60688598023677,phd,0,0,0,6.913784404192754,0,93.17930336071537,Excellent
586,20,M,1.0593071255849296,62.76545382519658,45.743743284663836,phd,1,1,1,8.22505333716814,1,68.33171705478384,Average
587,24,F,1.5156937158767358,64.78473370208022,59.06168185282973,master,1,1,0,4.178743024195733,1,66.59027175502072,Average
588,19,M,0.9375692064555663,79.69012404048078,98.12047633446143,high_school,1,1,1,4.058676281834571,1,81.99021563457467,Good
589,20,M,5.7717278328755,51.64048120643042,55.740578006856744,high_school,1,1,0,4.450737460927055,0,77.16003455214212,Good
590,19,F,8.77138441511404,81.80212343899842,58.78300870378881,bachelor,1,0,1,7.213960370368673,0,100.0,Excellent
591,19,F,4.338005122547718,68.21771192141159,90.18990943708201,high_school,0,0,0,9.126730499112421,0,93.84056853911534,Excellent
592,18,M,1.608481739577462,64.76209012448211,43.01286590142732,high_school,0,1,0,4.029306796121512,0,53.53341619026706,Average
593,17,F,5.58042325148967,93.97482853640632,67.87679012853825,bachelor,0,1,1,9.619967827508086,1,100.0,Excellent
594,17,F,8.117522168657098,73.00011977903995,62.777005867100215,master,1,1,0,4.637671069423215,1,100.0,Excellent
595,18,M,7.4171206151293,54.75265227663464,58.99520559451907,phd,0,1,1,9.051901168349357,0,100.0,Excellent
596,23,M,8.814507796750213,91.33733840131235,57.14197564268587,bachelor,1,1,1,6.89712858989768,0,100.0,Excellent
597,16,F,2.779020972488678,52.38206287182533,45.482446291624555,master,1,0,0,7.956144323673064,0,69.6186903251398,Average
598,23,M,1.9395386726777486,86.33746120840983,58.889549761098934,bachelor,1,0,0,7.064097906683094,0,85.37398989120565,Excellent
599,15,M,8.798164859419387,88.69531108853326,42.583144162940116,master,0,0,0,6.862289351076128,1,100.0,Excellent
600,15,M,6.575603127780231,67.6301302964429,86.85783181866611,bachelor,0,1,0,9.009396570186349,1,100.0,Excellent
601,19,F,3.1092893000755417,91.23939281388934,63.8936676374807,master,0,1,0,8.535318277406898,0,91.75166930140963,Excellent
602,20,F,7.423480505725092,75.78297029282267,66.6342299391947,bachelor,1,0,1,6.900413419138025,1,100.0,Excellent
603,20,M,8.151183844803679,73.16468266363984,93.6156751870079,master,0,0,0,4.66981557637637,0,100.0,Excellent
604,17,F,6.149782403411324,52.27016407343463,79.48329903167325,bachelor,1,1,1,4.692417755886449,0,87.10409623929004,Excellent
605,21,M,6.8788410987991515,64.5014596824453,40.483546200527186,phd,0,0,0,8.809236764314452,1,91.55350365320767,Excellent
606,23,F,3.7525990444266633,96.550498544265,96.5904893776771,phd,0,1,0,7.1763437280852,0,100.0,Excellent
607,24,M,5.386956673430391,69.591198164175,54.22866795866267,high_school,1,1,0,6.889534841316175,1,98.78352616333237,Excellent
608,22,M,5.241591707261622,77.33502602783841,46.45685108559153,master,1,0,1,8.08340104816429,0,91.8958106083299,Excellent
609,20,F,8.48047791130772,76.6010839492126,86.08769070285294,bachelor,0,0,0,9.153049500485562,1,100.0,Excellent
610,22,M,8.399639802821826,79.52155449113467,70.02863895200309,master,0,0,1,7.773238866479831,0,100.0,Excellent
611,19,F,8.326804693470432,53.06654778216413,66.02623396108106,phd,0,1,1,8.577087414078875,1,100.0,Excellent
612,22,F,0.11031614262465794,68.10881273993641,54.9701847809645,master,1,1,1,8.591623144701742,0,69.21344869727726,Average
613,24,M,7.495454844688883,86.1564136941277,72.84828939173912,bachelor,1,0,0,6.137568692757754,0,100.0,Excellent
614,18,M,7.586763901110048,60.02801255364915,56.46307631215525,master,0,1,1,5.644499173845974,1,96.60581076332244,Excellent
615,24,F,6.783788228551418,60.178918877318026,94.09498031722406,bachelor,0,1,0,8.80698440305095,0,100.0,Excellent
616,22,M,7.562646578914526,50.50453033445124,52.912268783991564,phd,1,1,1,6.2630727507054615,1,93.07642727503405,Excellent
617,24,M,8.419703714967087,71.87409633041048,93.0613090273452,phd,0,0,0,9.42001603913623,1,100.0,Excellent
618,16,M,4.7031905410178565,94.1367190336711,73.56432554364142,phd,1,1,1,4.418144180380718,0,88.89629915413076,Excellent
619,19,M,5.020502134884471,52.59504717936545,89.70928803371446,high_school,1,0,0,4.349305072452038,0,89.38009170954805,Excellent
620,23,M,1.2471405691139048,59.55593547480013,82.7707597516573,phd,1,0,0,9.56202496060845,0,85.47091292351271,Excellent
621,18,F,3.853758830473618,65.50422691713776,81.80170668620491,master,1,1,0,7.89072948508861,0,100.0,Excellent
622,20,F,6.433651799117843,86.58623682821064,59.460748461703346,high_school,1,0,1,6.277596138689994,1,100.0,Excellent
623,15,M,7.803997761472745,82.03177964012933,54.03381588833221,phd,1,1,1,8.530362488897097,0,100.0,Excellent
624,23,M,2.1720909769121057,70.79719522909275,52.65317366084729,master,0,0,0,8.033960859961848,0,69.42723154628973,Average
625,15,M,1.378228991592354,87.95344696291878,91.43149942357532,master,1,0,1,7.187206280917577,0,94.5103634015235,Excellent
626,19,F,6.630420045004922,80.4815505828451,89.2256092155412,master,1,1,1,4.593240055975908,1,100.0,Excellent
627,18,M,0.018798835249106416,94.80203998286095,66.43441168073844,bachelor,0,0,1,8.873077523756509,0,69.97908695694777,Average
628,17,F,1.7837258430732983,90.90133745693464,47.944276809787276,high_school,1,0,1,9.196139144083748,1,88.33657792167294,Excellent
629,20,F,0.29071380343953734,62.64068030446003,62.9351351186475,master,0,0,1,5.033012131315894,0,53.17489783938735,Average
630,16,F,1.6688511785487092,63.57192888171001,77.16060724821469,bachelor,1,1,1,9.1030699118624,1,80.49373667984723,Good
631,17,M,1.8131927992550523,56.26782378961928,67.26418926879717,phd,0,1,1,9.267083866099386,0,66.40953186570079,Average
632,19,F,3.876735947503942,66.84823628587283,86.8113561089797,master,0,0,0,7.296571673731096,0,87.7504956822122,Excellent
633,23,M,4.023271246865559,99.97719593595471,99.85736933508312,bachelor,1,0,0,7.937074217336122,1,100.0,Excellent
634,16,F,8.742624706102378,70.28755843075305,51.46792530693381,master,1,0,1,6.293423920086949,0,100.0,Excellent
635,24,M,5.101097124988252,61.024421734455316,67.57904917957435,high_school,1,1,0,5.690749885055596,0,93.4300136461243,Excellent
636,22,F,7.234047656122863,88.12414422377765,65.85903411524933,high_school,1,1,0,8.331898881709868,0,100.0,Excellent
637,16,M,1.0413735792028744,77.1235501731328,58.26955196493705,phd,0,0,0,9.17125089409485,1,79.0518079792805,Good
638,19,F,2.2543875546369385,57.48007247634763,51.88573100321737,master,0,1,1,7.9244653177344855,0,68.18287208599966,Average
639,21,M,7.029434409786768,69.03448405804329,43.941526989379554,bachelor,0,1,1,7.069543663879295,1,88.1207852259575,Excellent
640,22,M,0.5280396046852809,70.72348577696717,93.22715903342191,phd,1,1,1,4.953548601065029,1,75.51294296212758,Good
641,15,M,4.865976622437531,87.69148502846093,65.19092186117905,master,0,1,1,4.320752275628909,1,98.74864045448366,Excellent
642,20,M,5.993689656629338,51.033568444595225,69.81373111000293,phd,1,0,1,6.674150741480479,0,80.3261637864771,Good
643,15,F,6.02145644052481,63.45098233991553,95.01652289205495,bachelor,1,1,0,4.296097382184527,1,100.0,Excellent
644,16,F,0.2293281126804203,75.8798150657761,86.57742865095688,phd,0,1,1,7.41600779144335,1,95.2825395951795,Excellent
645,15,M,3.221080042291855,63.442337122642165,47.830075847031054,phd,1,0,0,6.296375147906628,0,74.1590492044301,Good
646,19,F,6.36490651049154,81.42170237094994,73.92519805646455,phd,0,0,1,8.543134718091817,1,100.0,Excellent
647,24,M,1.4899973614924344,74.09337396373083,66.53513659117354,master,1,1,0,5.833890981017101,1,71.53752776181915,Good
648,23,M,6.954156483280532,68.08551274297903,87.83266435472576,bachelor,0,1,1,7.557896205804592,0,100.0,Excellent
649,20,F,7.459252088136745,97.46043134352561,83.45395285671695,high_school,1,0,1,7.226101130530603,0,100.0,Excellent
650,15,M,9.819691904461452,81.60797495932287,81.42434331466433,master,0,0,1,4.028274553133447,1,100.0,Excellent
651,15,M,2.098419948564094,56.49706861339706,60.43269012879381,high_school,0,0,1,4.434336389585862,0,60.48017049264476,Average
652,16,F,8.251306676661152,78.00458487216977,88.29782382395527,high_school,1,1,1,5.742209274916123,0,100.0,Excellent
653,23,M,5.202965769186541,89.03659266004505,43.143477735691675,master,1,1,1,9.293410486124591,0,95.82691341745281,Excellent
654,17,M,3.7346259614417345,85.42448487463986,49.577494085930034,master,0,0,0,4.882089729398672,1,73.02934781034834,Good
655,15,M,1.2237675732517794,58.60446146476297,60.13739637867471,bachelor,1,1,1,8.26536598276325,1,81.06754148020823,Good
656,19,M,7.3550560648753756,98.62099995200516,44.60844646415688,bachelor,1,0,0,9.840199396913725,0,100.0,Excellent
657,21,F,2.358575991436871,72.4406822873303,54.09965665208149,phd,1,1,1,8.74340531614693,1,87.26147775980385,Excellent
658,20,F,3.7142200187304573,57.951250187013066,89.80905897987509,high_school,0,0,0,5.4576721701222635,0,82.18982687915194,Good
659,15,F,0.6254222689736844,59.009787706407394,96.89509226740475,bachelor,0,0,0,9.45019156247849,0,80.79756459894375,Good
660,19,M,8.01366915819519,54.91174960945403,58.276141346451425,phd,1,1,0,4.5586429390503405,0,96.89714943720467,Excellent
661,19,M,7.665885239716434,90.17590542174672,55.87094823933029,bachelor,1,1,0,6.808851651224415,0,100.0,Excellent
662,20,F,7.336158300423125,56.101524716092435,56.79355913478561,master,0,1,0,9.325251446358482,0,98.02912344096217,Excellent
663,17,M,2.9944351049188667,56.25626285708735,56.66314524105063,bachelor,1,1,0,7.847594255541218,1,97.01384944153845,Excellent
664,19,M,1.7348007426595724,92.52358073804189,42.15581093115838,high_school,0,1,1,6.481867388366193,1,77.26917201381585,Good
665,21,M,6.3755326447022975,67.23020422237798,95.61498077986649,bachelor,1,1,0,5.756877200423013,1,100.0,Excellent
666,19,M,4.961663841132195,51.542895215403625,52.821888494219706,high_school,1,0,1,6.2505964319100995,1,82.86062396174921,Good
667,19,F,1.7825246690464158,52.59476497592054,65.2002444448843,master,1,1,1,7.053650686055717,0,71.3331621412508,Good
668,19,F,6.859112710498637,57.10852233519478,40.58121296445806,high_school,0,0,0,5.914263579236844,0,74.11814730543115,Good
669,24,F,9.911264318213037,60.669667398784476,91.47730545490343,bachelor,0,0,0,9.813807172493798,1,100.0,Excellent
670,24,M,7.4721958774203765,83.25730971192027,83.86944066729504,phd,0,1,1,9.59846591839687,1,100.0,Excellent
671,17,F,7.399863866856117,57.866314000091414,96.8053621104222,master,0,0,0,9.224028809285924,0,100.0,Excellent
672,15,F,9.503127529305917,55.9437195588536,86.89692875178395,bachelor,1,0,0,6.53097901313592,0,100.0,Excellent
673,19,M,2.029363675749022,88.23595707381395,58.82239072312392,master,1,1,0,8.147810616011373,0,88.87548236532373,Excellent
674,23,M,5.655499649214404,83.55276419299572,54.87240152370542,master,0,1,0,9.416975842215788,1,93.17120238051626,Excellent
675,15,F,9.796467150338835,71.7662110727618,81.86297845319757,bachelor,1,1,0,9.102576926073567,0,100.0,Excellent
676,17,F,1.6529411097017455,77.4654885740052,61.84676650062997,bachelor,1,0,0,6.485962084121246,0,74.32539053643639,Good
677,18,F,7.00251959444521,65.59920101632092,73.972900945157,phd,0,1,0,4.674316295933564,1,97.64269616853481,Excellent
678,15,F,5.85810145971902,74.12502101176804,40.37544826158821,master,1,1,1,4.453782183007297,1,87.73912426360559,Excellent
679,15,M,5.86479092188707,75.3336324491373,43.71314210082851,master,1,1,0,7.462384271354216,1,95.51134419932207,Excellent
680,22,F,6.976706275200751,69.3618635589048,72.12207647089907,bachelor,0,1,1,7.855767611265589,0,100.0,Excellent
681,16,F,9.296169228756842,95.32861053360813,73.96429878688991,high_school,1,0,1,9.099055627582144,0,100.0,Excellent
682,22,M,7.82581939851338,50.803093249050306,85.08717666756061,bachelor,1,1,1,5.7550901220461865,1,100.0,Excellent
683,21,F,0.5613610341621,89.10856315456232,47.9179191774377,master,1,0,1,5.004822943300255,0,69.98936941360957,Average
684,24,M,8.527280198757111,56.21914156206621,70.79098502540673,bachelor,0,1,0,6.274034999069197,0,100.0,Excellent
685,24,M,2.2554132992573264,89.87736802685997,51.666858665901316,phd,0,0,1,6.12145074179365,0,77.50635316492753,Good
686,16,M,3.7691416473637194,80.79559578383606,45.59176717376168,high_school,1,0,1,4.7948137241071285,1,83.70466806355176,Good
687,20,F,4.617328136123822,92.16390454682012,64.62974764363328,bachelor,1,0,1,8.033695915078912,1,96.23752739722724,Excellent
688,20,F,4.809060007530697,54.87571628204488,49.800198885343434,phd,1,1,1,7.052151644376256,0,85.8368836207547,Excellent
